model,target,location,season,disease,horizon,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,wis_relative_skill,wis_scaled_relative_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
Ensemble,wk inc hosp,va,2023-2024,COVID-19,4,0.2925539921859091,0.03206566591156189,0.08422203950018366,0.1762662867741636,-0.15365853658536585,0.6341463414634146,0.9512195121951219,0.44950348297036946,0.7990066303517009,0.47572352871865276,8642274,218.89051189,16798.823529411766,87,15377,0.0033851506233881163,0.0013365311710401022,1.7415147654459187e-5,0.0033626895653552772,1.9025427078487943e-5,18.876193690455967
Ensemble,wk inc hosp,vt,2022-2023,COVID-19,4,0.31332659344206354,0.09498746402376446,0.017072121990981837,0.20126700742731726,0.17142857142857143,0.7714285714285715,1,0.5317662776873356,0.8223214066413496,0.6337657116269295,645570,70.037811804,1184.2197802197802,14,1568,0.04853487514011858,0.004473677651707686,2.6458483355506276e-4,0.022380470960147395,1.998256335727446e-4,11.170265021551861
Ensemble,wk inc hosp,vt,2022-2023,Influenza,4,0.7169973848488914,0.22273838677716423,0.31570970648828545,0.1785492915834417,0.04935483870967742,0.45161290322580644,0.6774193548387096,1.05900993611424,0.9363665906545279,0.7826179998453564,645570,70.037811804,1184.2197802197802,14,401,0.11106423545841526,0.01023728992069884,6.054597270076196e-4,0.05121409891777796,0.0017880234036131955,12.366072976172926
Ensemble,wk inc hosp,vt,2023-2024,COVID-19,4,0.29889821867457694,0.05928337522008385,0.02348495526083303,0.21612988819366005,0.06829268292682925,0.8048780487804879,1,0.40415289651296565,0.8197126891135205,0.5814538118288778,645570,70.037811804,1181.093137254902,14,918,0.04629989291239942,0.00426766929142561,2.5306913506353655e-4,0.02134987276246978,3.2559718809866767e-4,10.174975506057383
Ensemble,wk inc hosp,wa,2022-2023,COVID-19,4,0.20584117154634024,0.052609797243257594,0.016166956645839833,0.13706441765724284,0.1571428571428571,0.6857142857142857,1,0.29294394941051605,0.7008207289671282,0.3623779106394169,7738692,116.44970943,10807.494505494506,90,15577,0.002659896162637565,0.0017676400615673073,1.9046150931808576e-5,0.002287124128292669,1.3214429707025758e-5,11.634019950138065
Ensemble,wk inc hosp,wa,2022-2023,Influenza,4,0.5997986272168943,0.09460565040978677,0.3112353763114169,0.1939576004956906,-0.08645161290322582,0.5161290322580645,0.7096774193548387,0.75264922116627,0.9287072519929067,0.7071375854788249,7738692,116.44970943,10807.494505494506,90,5324,0.007750646068055096,0.0051507095221860035,5.549839760843348e-5,0.006664429191298825,1.1265939654712514e-4,24.129970298742876
Ensemble,wk inc hosp,wa,2023-2024,COVID-19,4,0.26197757350093437,0.05538930521788375,0.04077609079808551,0.1658121774849651,0.039024390243902446,0.7073170731707317,1,0.4125572470689022,0.7258553699413639,0.41896576329922697,7738692,116.44970943,11343.426470588236,90,7648,0.003385295260503124,0.002249705686542857,2.3095100424920284e-5,0.0029108619277881595,3.425438984060334e-5,13.91480505333188
Ensemble,wk inc hosp,wi,2022-2023,COVID-19,4,0.20308498374303835,0.059964910862705216,0.010129910195549124,0.13299016268478403,0.2114285714285714,0.7428571428571429,1,0.30521605027477416,0.7131240747056146,0.4007336075044318,5895908,108.84615502,11533.065934065937,130,19269,0.003444507338700644,0.0018657984170935794,1.7608932863478527e-5,0.0015621921826387566,1.0539466694848635e-5,11.876688254029855
Ensemble,wk inc hosp,wi,2022-2023,Influenza,4,0.695990149505039,0.1822268207841718,0.26962109188098754,0.24414223683987968,0.012903225806451602,0.5483870967741935,0.7419354838709677,0.8852064253462398,0.9372754049039702,0.6688547517067754,5895908,108.84615502,11533.065934065937,130,3703,0.011804630423423144,0.0063942557215471135,6.03473658681903e-5,0.005353770380807993,1.879530514461353e-4,21.113764093465047
Ensemble,wk inc hosp,wi,2023-2024,COVID-19,4,0.32676521956043547,0.057594449816208114,0.08221924486863638,0.18695152487559097,-0.09024390243902439,0.5365853658536586,1,0.5296831664354815,0.7473643787380787,0.46992966263640085,5895908,108.84615502,11316.063725490196,130,10410,0.00554223742230095,0.0030020832568719933,2.8876226529581554e-5,0.0025135786120033497,3.138955039005144e-5,13.521041810429256
Ensemble,wk inc hosp,wv,2022-2023,COVID-19,4,0.326798998002653,0.10366799864018324,0.036873298184829706,0.18625770117764,0.12714285714285714,0.6571428571428571,0.9714285714285714,0.5057080741487058,0.8866218102960675,0.5045225342869574,1782959,74.162762892,4920.7307692307695,50,6599,0.01832902484031618,0.004406510562161177,6.641269626985499e-5,0.0065359799600530595,4.952250310693332e-5,10.094244429171194
Ensemble,wk inc hosp,wv,2022-2023,Influenza,4,0.5334666016683707,0.17629370153232998,0.1785991123958228,0.17857378774021782,0.007419354838709663,0.5483870967741935,0.6774193548387096,0.7332472892646519,0.9104723187490809,0.6400849182006609,1782959,74.162762892,4920.7307692307695,50,2181,0.029920295512592867,0.007193186726945904,1.0841206859032536e-4,0.010669332033367413,2.445972497333199e-4,20.03637585278075
Ensemble,wk inc hosp,wv,2023-2024,COVID-19,4,0.39046095130022884,0.06592300571276173,0.10708891763665207,0.21744902795081505,-0.15365853658536585,0.6585365853658537,0.9512195121951219,0.56952658068786,0.7949338639383752,0.5917132573258707,1782959,74.162762892,4937.563725490196,50,4696,0.02189960348500604,0.0052649191598867495,7.907967836130851e-5,0.007809219026004577,8.314756203156492e-5,14.286167331879007
Ensemble,wk inc hosp,wy,2022-2023,COVID-19,4,0.32410782833335766,0.06999549135700144,0.020358762114016694,0.2337535748623395,0.06857142857142856,0.8571428571428571,1,0.4746722068756868,0.9380751583464156,0.5843436007858928,578803,5.9615893092,1374.3351648351647,26,1304,0.05599622467978874,0.05436601072690304,2.3582881136002262e-4,0.012465685705129141,2.485489481084031e-4,13.481633861560827
Ensemble,wk inc hosp,wy,2022-2023,Influenza,4,0.5113522807013152,0.12131372322813908,0.21730620760723515,0.17273234986594097,0.04258064516129031,0.5806451612903226,0.7741935483870968,0.735080412887686,0.9277400338821472,0.7621812648518944,578803,5.9615893092,1374.3351648351647,26,489,0.08834651525671346,0.08577448968384822,3.7207247095554446e-4,0.01966739541158905,0.0010457101854832623,10.639680218907987
Ensemble,wk inc hosp,wy,2023-2024,COVID-19,4,0.3556401209904322,0.06083658759468109,0.05273048569871711,0.242073047697034,-0.03170731707317074,0.7804878048780488,1,0.5123636619252202,0.8347214054084227,0.6253351574759786,578803,5.9615893092,1287.3333333333333,24,724,0.06144407008782473,0.05965525341398541,2.762610986461151e-4,0.014818338374601342,4.912156367271163e-4,9.885326307218257
MOBS-GLEAM,wk inc hosp,ak,2023-2024,Influenza,0,0.3004894826121904,0.15508103565800177,0.049222696282405866,0.09618575067178275,0.11620689655172411,0.41379310344827586,0.8275862068965517,0.439010244043302,0.9707722555889285,1.007755570554981,732673,1.2830925496,1312.7941176470588,14,325,0.04101276867199834,0.23419158867835918,2.2889307513866862e-4,0.021463534472299314,9.245830234221242e-4,10.541398766009557
MOBS-GLEAM,wk inc hosp,al,2023-2024,Influenza,0,0.15521925513999893,0.06286639779050554,0.016605757574467098,0.0757470997750263,0.11206896551724138,0.5862068965517241,0.9310344827586207,0.23979270596183117,1.014110165426866,0.854378568884879,5039877,99.509912915,12738.009803921568,95,3043,0.0030798222881232803,0.0015598371116311305,1.2185518580164116e-5,0.001633886896210515,5.100862804469239e-5,18.228291453119773
MOBS-GLEAM,wk inc hosp,ar,2023-2024,Influenza,0,0.20310836718390407,0.01373662650887823,0.11828391795675333,0.07108782271827252,-0.3289655172413793,0.5172413793103449,0.7586206896551724,0.2981005191464851,0.9728109723373408,0.8662335844685489,3025891,58.194678618,7726.941176470588,84,3640,0.006712349095982111,0.0034901536017948095,2.628574005486053e-5,0.002417956752189334,5.579900197360002e-5,14.469964549891179
MOBS-GLEAM,wk inc hosp,az,2023-2024,Influenza,0,0.19934836898251598,0.01455117628228286,0.11494357230142374,0.0698536203988094,-0.4127586206896552,0.27586206896551724,0.7586206896551724,0.3156960367612255,0.994265958052857,0.8176157664607611,7276316,64.022113803,14490.240196078432,72,9072,0.002739688174379947,0.0031137423796396856,1.375742336117152e-5,0.0027687273469793887,2.1974026563328482e-5,29.50153350361019
MOBS-GLEAM,wk inc hosp,ca,2023-2024,Influenza,0,0.16191612110586107,0.06633504887462931,0.027938260009527153,0.0676428122217046,-0.03620689655172414,0.5862068965517241,0.9310344827586207,0.24424528817344016,1.0003655333525383,0.8101368240587258,39237836,251.75436223,62704.220588235294,342,14530,4.1265303495804673e-4,6.431512037036176e-4,2.5822204564048137e-6,4.7343895060193296e-4,1.1143573372736481e-5,28.507748488735775
MOBS-GLEAM,wk inc hosp,co,2023-2024,Influenza,0,0.16961144051416283,0.008094675140729724,0.0894715675517651,0.072045197821668,-0.36310344827586205,0.4482758620689655,0.7241379310344828,0.2440644570427035,0.9381586356628402,0.8532576833423323,5812069,56.081421447,10568.35294117647,90,3735,0.0029182626791623228,0.003024378415130845,1.6048994716416203e-5,0.0018845715612684757,4.5411362922131945e-5,13.358498271168639
MOBS-GLEAM,wk inc hosp,ct,2023-2024,Influenza,0,0.31022508337155325,0.12773998167008285,0.108550749708713,0.07393435199275739,-0.22586206896551722,0.41379310344827586,0.6551724137931034,0.4607139215069682,1.2695945229077594,1.2630040201687458,3605597,744.55699104,7893.019607843137,30,2719,0.008603986617793205,4.1665727016843896e-4,3.930372642977964e-5,0.010340836112385109,0.00011409528627125902,13.98437734276634
MOBS-GLEAM,wk inc hosp,dc,2023-2024,Influenza,0,0.33815335956810955,0.07381672512076512,0.1751139568891879,0.08922267755815652,-0.23206896551724138,0.3448275862068966,0.7241379310344828,0.506642884285045,1.0510162667385574,1.0962791009358,670050,10961.845722,2979.2401960784314,9,544,0.05046688449639722,3.084821371728019e-5,1.1350322139625406e-4,0.037572595507567724,6.216054403825543e-4,10.883019765741675
MOBS-GLEAM,wk inc hosp,de,2023-2024,Influenza,0,0.267861217276445,0.07545542803394555,0.10899556260847226,0.08341022663402721,-0.05535714285714285,0.39285714285714285,0.8571428571428571,0.4297862618938024,1.0063574991276418,0.9929456789069895,1003384,514.93862029,2491.426470588235,8,517,0.026695783197304822,5.201808656837442e-4,1.0751319392267754e-4,0.03348265215955563,5.181068032426403e-4,11.674853829978682
MOBS-GLEAM,wk inc hosp,fl,2023-2024,Influenza,0,0.09343248501926128,0.007317781388431441,0.019202128974875454,0.06691257465595439,-0.08620689655172414,0.8275862068965517,1,0.12373408887306762,0.9055312331236339,0.8491055827558044,21781128,405.98041819,56236.117647058825,204,18401,4.289607270076246e-4,2.3014037336040825e-4,1.6614319929702304e-6,4.580023775453984e-4,5.077576491454882e-6,20.55943592082573
MOBS-GLEAM,wk inc hosp,ga,2023-2024,Influenza,0,0.16527499283883593,0.00661746864074022,0.08304256494769915,0.07561495925039656,-0.2424137931034483,0.6206896551724138,0.8620689655172413,0.23039717944619337,0.8699806023391342,0.7551129004606183,10799566,187.11258523,21367.46568627451,135,7641,0.0015303855065919865,8.832916964707576e-4,7.734889821070408e-6,0.0012242592062135995,2.1630021311194337e-5,20.54266101761283
MOBS-GLEAM,wk inc hosp,hi,2023-2024,Influenza,0,0.21813793579926574,0.059494597285635366,0.06591215931230603,0.09273117920132434,-0.08965517241379312,0.5172413793103449,0.8620689655172413,0.34190954563222864,0.7541021040983805,0.6855761228752939,1441553,224.45613791,2514.848039215686,24,529,0.01513214816238222,9.718510611045635e-4,8.674000671121947e-5,0.00908908065830274,4.1235904687951936e-4,11.623928244836378
MOBS-GLEAM,wk inc hosp,ia,2023-2024,Influenza,0,0.2357398978619076,0.07463159963875296,0.08574229291240852,0.07536600531074612,-0.25689655172413794,0.41379310344827586,0.6551724137931034,0.3720678885318206,1.0719913308911224,0.9815035282980346,3193079,57.169008467,7092.421568627451,113,2126,0.007382839505753149,0.0041235610723944095,3.323828054788469e-5,0.002086193786388563,1.1088424170362541e-4,13.175129548104758
MOBS-GLEAM,wk inc hosp,id,2023-2024,Influenza,0,0.234930120507573,0.051696205330476065,0.09714975123675561,0.08608416394034135,-0.19241379310344825,0.5172413793103449,0.8275862068965517,0.3583272712002427,1.0106107815711292,0.8816464853293283,1900923,23.001022601,2857.642156862745,45,1516,0.012358739439081593,0.010213898946273768,8.221117537175838e-5,0.005220669344612733,1.549670979601405e-4,14.805220275825315
MOBS-GLEAM,wk inc hosp,il,2023-2024,Influenza,0,0.17295787621833622,0.0457984559924076,0.05884129443423539,0.06831812579169323,-0.17379310344827587,0.4482758620689655,0.8275862068965517,0.2728989512723798,1.136190247295732,0.9237623599752536,12671469,228.2588546,28210.33823529412,176,6431,0.0013649394258734818,7.577269084322138e-4,6.131010368459447e-6,9.827152057860012e-4,2.689439841678374e-5,17.66142719849225
MOBS-GLEAM,wk inc hosp,in,2023-2024,Influenza,0,0.16988812100960773,0.004120554099025848,0.0981553761868187,0.06761219072376318,-0.44241379310344825,0.4482758620689655,0.7931034482758621,0.25660891684919973,0.9873934128054964,0.876585545240711,6805985,189.97357795,15040.372549019608,122,6081,0.002496157734840846,8.942723658882782e-4,1.1295472931664961e-5,0.001392525582045965,2.7937530177537862e-5,19.88027207727584
MOBS-GLEAM,wk inc hosp,ks,2023-2024,Influenza,0,0.2010924277872361,0.04239532674061123,0.08403571808505808,0.07466138296156678,-0.1289655172413793,0.5172413793103449,0.7241379310344828,0.30473599787445965,0.8982442510593969,0.8373228706036353,2934582,35.893253619,7919.235294117647,123,1860,0.006852506687059216,0.005602513216600357,2.5392909835196607e-5,0.0016348977868880985,1.0811420848776135e-4,16.881621645183
MOBS-GLEAM,wk inc hosp,ky,2023-2024,Influenza,0,0.1756627710082396,0.029940760163643804,0.07332811650702406,0.07239389433757173,-0.2113793103448276,0.3793103448275862,0.8620689655172413,0.2773591322865766,0.9519412598804186,0.7912879154671081,4509394,114.18646796,12114.617647058823,97,3950,0.003895485091971107,0.0015383851882499334,1.450006728449138e-5,0.0018109564021468,4.447158759702268e-5,16.60967818140048
MOBS-GLEAM,wk inc hosp,la,2023-2024,Influenza,0,0.132614910404746,0.01786540608736646,0.0408049453064079,0.07394455901097162,-0.08448275862068964,0.6551724137931034,0.9655172413793104,0.20407817111376597,0.784905292485402,0.6801639926887074,4624047,107.01035949,12244.53431372549,132,3162,0.002867940364895642,0.001239271702634909,1.0830539325296474e-5,0.0010046584121571665,4.194019936898988e-5,17.786816444468613
MOBS-GLEAM,wk inc hosp,ma,2023-2024,Influenza,0,0.1984486390830445,0.01666387838073472,0.1144011972964243,0.06738356340588547,-0.3775,0.2857142857142857,0.6785714285714286,0.315783206610034,1.096078745750262,0.9092043250959959,6984723,895.36953013,16294.848039215687,71,7142,0.002841181233429651,2.2163881213852727e-4,1.217861244274582e-5,0.0027950512546907674,2.7786143808883297e-5,22.440800757634662
MOBS-GLEAM,wk inc hosp,md,2023-2024,Influenza,0,0.2603592498469336,0.11923942568206437,0.0717808381107689,0.0693389860541003,0.08620689655172414,0.3793103448275862,0.7241379310344828,0.39804290778881285,1.1607275813782565,1.0287067577412814,6165129,634.8490376,9948.401960784313,47,3111,0.004223094923835878,4.101120651158306e-4,2.6170962017140627e-5,0.0055395585073815656,8.368989066118084e-5,22.539049583372726
MOBS-GLEAM,wk inc hosp,me,2023-2024,Influenza,0,0.2538143990446481,0.06012913620651028,0.10523861601873113,0.08844664681940669,-0.08724137931034484,0.4827586206896552,0.8275862068965517,0.36434830996942225,0.9583664665417384,0.8590666906980712,1372247,44.488287401,2883.75,33,878,0.018496261900710884,0.005705195993652543,8.801539628769765e-5,0.007691345425595396,2.8908245904857413e-4,12.022361834456374
MOBS-GLEAM,wk inc hosp,mi,2023-2024,Influenza,0,0.20816978301878838,0.025188262676680843,0.11387163900459159,0.06910988133751594,-0.3385714285714286,0.25,0.6785714285714286,0.33368442418554073,1.055785297950498,0.8926994406536137,10050811,177.55193594,21480.151960784315,140,9724,0.002071173988037268,0.0011724444564160375,9.691262119506318e-6,0.0014869270215627742,2.140783453504611e-5,19.350458585032946
MOBS-GLEAM,wk inc hosp,mn,2023-2024,Influenza,0,0.17918506860161698,0.07433836813731301,0.03523710878156351,0.06960959168274046,-0.18275862068965518,0.41379310344827586,0.896551724137931,0.2869744047177066,1.046665895393358,0.8767671812184347,5707390,71.677007309,9393.073529411764,125,2841,0.003139527325127895,0.0024998960661003758,1.9076297874231413e-5,0.0014334805488129358,6.307112587174129e-5,13.607679476773027
MOBS-GLEAM,wk inc hosp,mo,2023-2024,Influenza,0,0.16986713751189816,0.025909506732725837,0.07678046690237682,0.06717716387679552,-0.2482758620689655,0.4827586206896552,0.7931034482758621,0.2664753627245503,0.9850228791478005,0.8995065410510018,6168187,89.723503599,14495.421568627453,110,5759,0.002753923276189554,0.001893228983467732,1.1718675218080091e-5,0.0015442467046536197,2.9495943308195548e-5,17.023602971813744
MOBS-GLEAM,wk inc hosp,ms,2023-2024,Influenza,0,0.1422047791845219,0.023244147580284445,0.03846209599249582,0.08049853561174164,0.017241379310344827,0.6206896551724138,0.9655172413793104,0.226553792153328,0.8347960919600528,0.7246922016977148,2949965,62.866946395,7701.671568627451,97,2603,0.004820558182369008,0.002261995966704562,1.846414481809237e-5,0.0014660286513868237,5.463110994411137e-5,14.604150246456637
MOBS-GLEAM,wk inc hosp,mt,2023-2024,Influenza,0,0.306520084397415,0.07183315833847513,0.1432951447806345,0.0913917812783054,-0.2210344827586207,0.4827586206896552,0.7586206896551724,0.4461701259480534,0.9211322494546422,0.9236652750712849,1104271,7.5868654853,2619.299019607843,59,1096,0.027757686690804615,0.04040141280892825,1.1702370829097117e-4,0.005195255667752797,0.00027967160985165604,11.471279737480678
