,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
5117,ky,pct_ed_visits_covid,202437,202551,66,2.82,,,state,nssp
5118,la,pct_ed_visits_covid,202437,202551,66,1.28,,,state,nssp
5119,ma,pct_ed_visits_covid,202437,202551,66,1.87,,,state,nssp
5120,md,pct_ed_visits_covid,202437,202551,66,1.82,,,state,nssp
5121,me,pct_ed_visits_covid,202437,202551,66,2.25,,,state,nssp
5122,mi,pct_ed_visits_covid,202437,202551,66,2.22,,,state,nssp
5123,mn,pct_ed_visits_covid,202437,202551,66,1.95,,,state,nssp
5124,ms,pct_ed_visits_covid,202437,202551,66,1.49,,,state,nssp
5125,mt,pct_ed_visits_covid,202437,202551,66,2.38,,,state,nssp
5126,nc,pct_ed_visits_covid,202437,202551,66,2.8,,,state,nssp
5127,nd,pct_ed_visits_covid,202437,202551,66,1.34,,,state,nssp
5128,ne,pct_ed_visits_covid,202437,202551,66,1.24,,,state,nssp
5129,nh,pct_ed_visits_covid,202437,202551,66,2.13,,,state,nssp
5130,nj,pct_ed_visits_covid,202437,202551,66,1.24,,,state,nssp
5131,nm,pct_ed_visits_covid,202437,202551,66,1.78,,,state,nssp
5132,nv,pct_ed_visits_covid,202437,202551,66,1.56,,,state,nssp
5133,ny,pct_ed_visits_covid,202437,202551,66,1.47,,,state,nssp
5134,oh,pct_ed_visits_covid,202437,202551,66,2.38,,,state,nssp
5135,ok,pct_ed_visits_covid,202437,202551,66,1.88,,,state,nssp
5136,or,pct_ed_visits_covid,202437,202551,66,2.37,,,state,nssp
5137,pa,pct_ed_visits_covid,202437,202551,66,1.98,,,state,nssp
5138,ri,pct_ed_visits_covid,202437,202551,66,1.24,,,state,nssp
5139,sc,pct_ed_visits_covid,202437,202551,66,2.07,,,state,nssp
5140,sd,pct_ed_visits_covid,202437,202551,66,2.17,,,state,nssp
5141,tn,pct_ed_visits_covid,202437,202551,66,1.34,,,state,nssp
5142,tx,pct_ed_visits_covid,202437,202551,66,1.46,,,state,nssp
5143,ut,pct_ed_visits_covid,202437,202551,66,1.87,,,state,nssp
5144,va,pct_ed_visits_covid,202437,202551,66,2.25,,,state,nssp
5145,vt,pct_ed_visits_covid,202437,202551,66,3.1,,,state,nssp
5146,wa,pct_ed_visits_covid,202437,202551,66,2.15,,,state,nssp
5147,wi,pct_ed_visits_covid,202437,202551,66,2.25,,,state,nssp
5148,wv,pct_ed_visits_covid,202437,202551,66,4.31,,,state,nssp
5149,wy,pct_ed_visits_covid,202437,202551,66,0.0,,,state,nssp
5150,ak,pct_ed_visits_covid,202438,202551,65,1.46,,,state,nssp
5151,al,pct_ed_visits_covid,202438,202551,65,1.29,,,state,nssp
5152,ar,pct_ed_visits_covid,202438,202551,65,1.18,,,state,nssp
5153,az,pct_ed_visits_covid,202438,202551,65,1.22,,,state,nssp
5154,ca,pct_ed_visits_covid,202438,202551,65,1.03,,,state,nssp
5155,co,pct_ed_visits_covid,202438,202551,65,1.33,,,state,nssp
5156,ct,pct_ed_visits_covid,202438,202551,65,2.29,,,state,nssp
5157,dc,pct_ed_visits_covid,202438,202551,65,1.08,,,state,nssp
5158,de,pct_ed_visits_covid,202438,202551,65,1.85,,,state,nssp
5159,fl,pct_ed_visits_covid,202438,202551,65,1.16,,,state,nssp
5160,ga,pct_ed_visits_covid,202438,202551,65,0.57,,,state,nssp
5161,hi,pct_ed_visits_covid,202438,202551,65,1.59,,,state,nssp
5162,ia,pct_ed_visits_covid,202438,202551,65,2.06,,,state,nssp
5163,id,pct_ed_visits_covid,202438,202551,65,2.13,,,state,nssp
5164,il,pct_ed_visits_covid,202438,202551,65,1.45,,,state,nssp
5165,in,pct_ed_visits_covid,202438,202551,65,1.16,,,state,nssp
5166,ks,pct_ed_visits_covid,202438,202551,65,1.42,,,state,nssp
5167,ky,pct_ed_visits_covid,202438,202551,65,2.15,,,state,nssp
5168,la,pct_ed_visits_covid,202438,202551,65,0.95,,,state,nssp
5169,ma,pct_ed_visits_covid,202438,202551,65,1.77,,,state,nssp
5170,md,pct_ed_visits_covid,202438,202551,65,1.61,,,state,nssp
5171,me,pct_ed_visits_covid,202438,202551,65,2.65,,,state,nssp
5172,mi,pct_ed_visits_covid,202438,202551,65,1.97,,,state,nssp
5173,mn,pct_ed_visits_covid,202438,202551,65,1.87,,,state,nssp
5174,ms,pct_ed_visits_covid,202438,202551,65,1.01,,,state,nssp
5175,mt,pct_ed_visits_covid,202438,202551,65,2.18,,,state,nssp
5176,nc,pct_ed_visits_covid,202438,202551,65,1.97,,,state,nssp
5177,nd,pct_ed_visits_covid,202438,202551,65,1.12,,,state,nssp
5178,ne,pct_ed_visits_covid,202438,202551,65,1.1,,,state,nssp
5179,nh,pct_ed_visits_covid,202438,202551,65,1.94,,,state,nssp
5180,nj,pct_ed_visits_covid,202438,202551,65,1.34,,,state,nssp
5181,nm,pct_ed_visits_covid,202438,202551,65,1.42,,,state,nssp
5182,nv,pct_ed_visits_covid,202438,202551,65,1.29,,,state,nssp
5183,ny,pct_ed_visits_covid,202438,202551,65,1.33,,,state,nssp
5184,oh,pct_ed_visits_covid,202438,202551,65,1.8,,,state,nssp
5185,ok,pct_ed_visits_covid,202438,202551,65,1.47,,,state,nssp
5186,or,pct_ed_visits_covid,202438,202551,65,2.35,,,state,nssp
5187,pa,pct_ed_visits_covid,202438,202551,65,1.7,,,state,nssp
5188,ri,pct_ed_visits_covid,202438,202551,65,1.23,,,state,nssp
5189,sc,pct_ed_visits_covid,202438,202551,65,1.45,,,state,nssp
5190,sd,pct_ed_visits_covid,202438,202551,65,1.63,,,state,nssp
5191,tn,pct_ed_visits_covid,202438,202551,65,1.08,,,state,nssp
5192,tx,pct_ed_visits_covid,202438,202551,65,0.96,,,state,nssp
5193,ut,pct_ed_visits_covid,202438,202551,65,1.73,,,state,nssp
5194,va,pct_ed_visits_covid,202438,202551,65,1.74,,,state,nssp
5195,vt,pct_ed_visits_covid,202438,202551,65,2.74,,,state,nssp
5196,wa,pct_ed_visits_covid,202438,202551,65,2.3,,,state,nssp
5197,wi,pct_ed_visits_covid,202438,202551,65,2.01,,,state,nssp
5198,wv,pct_ed_visits_covid,202438,202551,65,3.23,,,state,nssp
5199,wy,pct_ed_visits_covid,202438,202551,65,0.0,,,state,nssp
5200,ak,pct_ed_visits_covid,202439,202551,64,1.17,,,state,nssp
5201,al,pct_ed_visits_covid,202439,202551,64,0.8,,,state,nssp
5202,ar,pct_ed_visits_covid,202439,202551,64,0.99,,,state,nssp
5203,az,pct_ed_visits_covid,202439,202551,64,1.16,,,state,nssp
5204,ca,pct_ed_visits_covid,202439,202551,64,0.79,,,state,nssp
5205,co,pct_ed_visits_covid,202439,202551,64,1.17,,,state,nssp
5206,ct,pct_ed_visits_covid,202439,202551,64,1.73,,,state,nssp
5207,dc,pct_ed_visits_covid,202439,202551,64,0.7,,,state,nssp
5208,de,pct_ed_visits_covid,202439,202551,64,1.3,,,state,nssp
5209,fl,pct_ed_visits_covid,202439,202551,64,0.94,,,state,nssp
5210,ga,pct_ed_visits_covid,202439,202551,64,0.48,,,state,nssp
5211,hi,pct_ed_visits_covid,202439,202551,64,1.03,,,state,nssp
5212,ia,pct_ed_visits_covid,202439,202551,64,1.7,,,state,nssp
5213,id,pct_ed_visits_covid,202439,202551,64,1.39,,,state,nssp
5214,il,pct_ed_visits_covid,202439,202551,64,1.03,,,state,nssp
5215,in,pct_ed_visits_covid,202439,202551,64,0.83,,,state,nssp
5216,ks,pct_ed_visits_covid,202439,202551,64,0.93,,,state,nssp
5217,ky,pct_ed_visits_covid,202439,202551,64,1.46,,,state,nssp
5218,la,pct_ed_visits_covid,202439,202551,64,0.71,,,state,nssp
5219,ma,pct_ed_visits_covid,202439,202551,64,1.31,,,state,nssp
5220,md,pct_ed_visits_covid,202439,202551,64,1.09,,,state,nssp
5221,me,pct_ed_visits_covid,202439,202551,64,2.16,,,state,nssp
5222,mi,pct_ed_visits_covid,202439,202551,64,1.48,,,state,nssp
5223,mn,pct_ed_visits_covid,202439,202551,64,1.57,,,state,nssp
5224,ms,pct_ed_visits_covid,202439,202551,64,0.82,,,state,nssp
5225,mt,pct_ed_visits_covid,202439,202551,64,2.02,,,state,nssp
5226,nc,pct_ed_visits_covid,202439,202551,64,1.51,,,state,nssp
5227,nd,pct_ed_visits_covid,202439,202551,64,0.82,,,state,nssp
5228,ne,pct_ed_visits_covid,202439,202551,64,0.73,,,state,nssp
5229,nh,pct_ed_visits_covid,202439,202551,64,1.83,,,state,nssp
5230,nj,pct_ed_visits_covid,202439,202551,64,0.99,,,state,nssp
5231,nm,pct_ed_visits_covid,202439,202551,64,1.17,,,state,nssp
5232,nv,pct_ed_visits_covid,202439,202551,64,0.99,,,state,nssp
5233,ny,pct_ed_visits_covid,202439,202551,64,1.17,,,state,nssp
5234,oh,pct_ed_visits_covid,202439,202551,64,1.35,,,state,nssp
5235,ok,pct_ed_visits_covid,202439,202551,64,1.06,,,state,nssp
5236,or,pct_ed_visits_covid,202439,202551,64,2.23,,,state,nssp
5237,pa,pct_ed_visits_covid,202439,202551,64,1.31,,,state,nssp
5238,ri,pct_ed_visits_covid,202439,202551,64,1.01,,,state,nssp
5239,sc,pct_ed_visits_covid,202439,202551,64,1.03,,,state,nssp
5240,sd,pct_ed_visits_covid,202439,202551,64,1.27,,,state,nssp
5241,tn,pct_ed_visits_covid,202439,202551,64,0.88,,,state,nssp
5242,tx,pct_ed_visits_covid,202439,202551,64,0.69,,,state,nssp
5243,ut,pct_ed_visits_covid,202439,202551,64,1.4,,,state,nssp
5244,va,pct_ed_visits_covid,202439,202551,64,1.23,,,state,nssp
5245,vt,pct_ed_visits_covid,202439,202551,64,2.47,,,state,nssp
5246,wa,pct_ed_visits_covid,202439,202551,64,2.01,,,state,nssp
5247,wi,pct_ed_visits_covid,202439,202551,64,1.6,,,state,nssp
5248,wv,pct_ed_visits_covid,202439,202551,64,2.51,,,state,nssp
5249,wy,pct_ed_visits_covid,202439,202551,64,0.0,,,state,nssp
5250,ak,pct_ed_visits_covid,202440,202551,63,0.65,,,state,nssp
5251,al,pct_ed_visits_covid,202440,202551,63,0.58,,,state,nssp
5252,ar,pct_ed_visits_covid,202440,202551,63,0.61,,,state,nssp
5253,az,pct_ed_visits_covid,202440,202551,63,1.16,,,state,nssp
5254,ca,pct_ed_visits_covid,202440,202551,63,0.69,,,state,nssp
5255,co,pct_ed_visits_covid,202440,202551,63,1.06,,,state,nssp
5256,ct,pct_ed_visits_covid,202440,202551,63,1.33,,,state,nssp
5257,dc,pct_ed_visits_covid,202440,202551,63,0.55,,,state,nssp
5258,de,pct_ed_visits_covid,202440,202551,63,1.14,,,state,nssp
5259,fl,pct_ed_visits_covid,202440,202551,63,0.64,,,state,nssp
5260,ga,pct_ed_visits_covid,202440,202551,63,0.32,,,state,nssp
5261,hi,pct_ed_visits_covid,202440,202551,63,1.04,,,state,nssp
5262,ia,pct_ed_visits_covid,202440,202551,63,1.07,,,state,nssp
5263,id,pct_ed_visits_covid,202440,202551,63,1.22,,,state,nssp
5264,il,pct_ed_visits_covid,202440,202551,63,0.83,,,state,nssp
5265,in,pct_ed_visits_covid,202440,202551,63,0.71,,,state,nssp
5266,ks,pct_ed_visits_covid,202440,202551,63,0.9,,,state,nssp
5267,ky,pct_ed_visits_covid,202440,202551,63,1.12,,,state,nssp
5268,la,pct_ed_visits_covid,202440,202551,63,0.57,,,state,nssp
5269,ma,pct_ed_visits_covid,202440,202551,63,1.13,,,state,nssp
5270,md,pct_ed_visits_covid,202440,202551,63,0.82,,,state,nssp
5271,me,pct_ed_visits_covid,202440,202551,63,1.64,,,state,nssp
5272,mi,pct_ed_visits_covid,202440,202551,63,1.12,,,state,nssp
5273,mn,pct_ed_visits_covid,202440,202551,63,1.29,,,state,nssp
5274,ms,pct_ed_visits_covid,202440,202551,63,0.69,,,state,nssp
5275,mt,pct_ed_visits_covid,202440,202551,63,2.06,,,state,nssp
5276,nc,pct_ed_visits_covid,202440,202551,63,0.98,,,state,nssp
5277,nd,pct_ed_visits_covid,202440,202551,63,0.66,,,state,nssp
5278,ne,pct_ed_visits_covid,202440,202551,63,0.8,,,state,nssp
5279,nh,pct_ed_visits_covid,202440,202551,63,1.41,,,state,nssp
5280,nj,pct_ed_visits_covid,202440,202551,63,0.75,,,state,nssp
5281,nm,pct_ed_visits_covid,202440,202551,63,1.29,,,state,nssp
5282,nv,pct_ed_visits_covid,202440,202551,63,0.77,,,state,nssp
5283,ny,pct_ed_visits_covid,202440,202551,63,0.89,,,state,nssp
5284,oh,pct_ed_visits_covid,202440,202551,63,0.85,,,state,nssp
5285,ok,pct_ed_visits_covid,202440,202551,63,0.81,,,state,nssp
5286,or,pct_ed_visits_covid,202440,202551,63,1.71,,,state,nssp
5287,pa,pct_ed_visits_covid,202440,202551,63,0.89,,,state,nssp
5288,ri,pct_ed_visits_covid,202440,202551,63,0.87,,,state,nssp
5289,sc,pct_ed_visits_covid,202440,202551,63,0.71,,,state,nssp
5290,sd,pct_ed_visits_covid,202440,202551,63,1.07,,,state,nssp
5291,tn,pct_ed_visits_covid,202440,202551,63,0.66,,,state,nssp
5292,tx,pct_ed_visits_covid,202440,202551,63,0.54,,,state,nssp
5293,ut,pct_ed_visits_covid,202440,202551,63,1.22,,,state,nssp
5294,va,pct_ed_visits_covid,202440,202551,63,0.92,,,state,nssp
5295,vt,pct_ed_visits_covid,202440,202551,63,1.8,,,state,nssp
5296,wa,pct_ed_visits_covid,202440,202551,63,1.66,,,state,nssp
5297,wi,pct_ed_visits_covid,202440,202551,63,1.22,,,state,nssp
5298,wv,pct_ed_visits_covid,202440,202551,63,1.67,,,state,nssp
5299,wy,pct_ed_visits_covid,202440,202551,63,0.0,,,state,nssp
5300,ak,pct_ed_visits_covid,202441,202551,62,0.51,,,state,nssp
5301,al,pct_ed_visits_covid,202441,202551,62,0.69,,,state,nssp
5302,ar,pct_ed_visits_covid,202441,202551,62,0.54,,,state,nssp
5303,az,pct_ed_visits_covid,202441,202551,62,1.1,,,state,nssp
5304,ca,pct_ed_visits_covid,202441,202551,62,0.54,,,state,nssp
5305,co,pct_ed_visits_covid,202441,202551,62,1.0,,,state,nssp
5306,ct,pct_ed_visits_covid,202441,202551,62,1.03,,,state,nssp
5307,dc,pct_ed_visits_covid,202441,202551,62,0.43,,,state,nssp
5308,de,pct_ed_visits_covid,202441,202551,62,0.67,,,state,nssp
5309,fl,pct_ed_visits_covid,202441,202551,62,0.54,,,state,nssp
5310,ga,pct_ed_visits_covid,202441,202551,62,0.29,,,state,nssp
5311,hi,pct_ed_visits_covid,202441,202551,62,0.64,,,state,nssp
5312,ia,pct_ed_visits_covid,202441,202551,62,0.86,,,state,nssp
5313,id,pct_ed_visits_covid,202441,202551,62,0.92,,,state,nssp
5314,il,pct_ed_visits_covid,202441,202551,62,0.64,,,state,nssp
5315,in,pct_ed_visits_covid,202441,202551,62,0.58,,,state,nssp
5316,ks,pct_ed_visits_covid,202441,202551,62,0.68,,,state,nssp
5317,ky,pct_ed_visits_covid,202441,202551,62,0.96,,,state,nssp
5318,la,pct_ed_visits_covid,202441,202551,62,0.48,,,state,nssp
5319,ma,pct_ed_visits_covid,202441,202551,62,0.84,,,state,nssp
5320,md,pct_ed_visits_covid,202441,202551,62,0.59,,,state,nssp
5321,me,pct_ed_visits_covid,202441,202551,62,1.44,,,state,nssp
5322,mi,pct_ed_visits_covid,202441,202551,62,0.96,,,state,nssp
5323,mn,pct_ed_visits_covid,202441,202551,62,1.18,,,state,nssp
5324,ms,pct_ed_visits_covid,202441,202551,62,0.57,,,state,nssp
5325,mt,pct_ed_visits_covid,202441,202551,62,1.61,,,state,nssp
5326,nc,pct_ed_visits_covid,202441,202551,62,0.8,,,state,nssp
5327,nd,pct_ed_visits_covid,202441,202551,62,0.76,,,state,nssp
5328,ne,pct_ed_visits_covid,202441,202551,62,0.52,,,state,nssp
5329,nh,pct_ed_visits_covid,202441,202551,62,1.35,,,state,nssp
5330,nj,pct_ed_visits_covid,202441,202551,62,0.56,,,state,nssp
5331,nm,pct_ed_visits_covid,202441,202551,62,1.36,,,state,nssp
5332,nv,pct_ed_visits_covid,202441,202551,62,0.7,,,state,nssp
5333,ny,pct_ed_visits_covid,202441,202551,62,0.65,,,state,nssp
5334,oh,pct_ed_visits_covid,202441,202551,62,0.73,,,state,nssp
5335,ok,pct_ed_visits_covid,202441,202551,62,0.76,,,state,nssp
5336,or,pct_ed_visits_covid,202441,202551,62,1.37,,,state,nssp
5337,pa,pct_ed_visits_covid,202441,202551,62,0.74,,,state,nssp
5338,ri,pct_ed_visits_covid,202441,202551,62,0.7,,,state,nssp
5339,sc,pct_ed_visits_covid,202441,202551,62,0.58,,,state,nssp
5340,sd,pct_ed_visits_covid,202441,202551,62,0.85,,,state,nssp
5341,tn,pct_ed_visits_covid,202441,202551,62,0.54,,,state,nssp
5342,tx,pct_ed_visits_covid,202441,202551,62,0.43,,,state,nssp
5343,ut,pct_ed_visits_covid,202441,202551,62,0.94,,,state,nssp
5344,va,pct_ed_visits_covid,202441,202551,62,0.71,,,state,nssp
5345,vt,pct_ed_visits_covid,202441,202551,62,1.44,,,state,nssp
5346,wa,pct_ed_visits_covid,202441,202551,62,1.33,,,state,nssp
5347,wi,pct_ed_visits_covid,202441,202551,62,1.14,,,state,nssp
5348,wv,pct_ed_visits_covid,202441,202551,62,1.25,,,state,nssp
5349,wy,pct_ed_visits_covid,202441,202551,62,0.0,,,state,nssp
5350,ak,pct_ed_visits_covid,202442,202551,61,0.51,,,state,nssp
5351,al,pct_ed_visits_covid,202442,202551,61,0.5,,,state,nssp
5352,ar,pct_ed_visits_covid,202442,202551,61,0.57,,,state,nssp
5353,az,pct_ed_visits_covid,202442,202551,61,0.95,,,state,nssp
5354,ca,pct_ed_visits_covid,202442,202551,61,0.42,,,state,nssp
5355,co,pct_ed_visits_covid,202442,202551,61,0.8,,,state,nssp
5356,ct,pct_ed_visits_covid,202442,202551,61,1.04,,,state,nssp
5357,dc,pct_ed_visits_covid,202442,202551,61,0.26,,,state,nssp
5358,de,pct_ed_visits_covid,202442,202551,61,0.52,,,state,nssp
5359,fl,pct_ed_visits_covid,202442,202551,61,0.45,,,state,nssp
5360,ga,pct_ed_visits_covid,202442,202551,61,0.3,,,state,nssp
5361,hi,pct_ed_visits_covid,202442,202551,61,0.63,,,state,nssp
5362,ia,pct_ed_visits_covid,202442,202551,61,0.77,,,state,nssp
5363,id,pct_ed_visits_covid,202442,202551,61,0.72,,,state,nssp
5364,il,pct_ed_visits_covid,202442,202551,61,0.59,,,state,nssp
5365,in,pct_ed_visits_covid,202442,202551,61,0.55,,,state,nssp
5366,ks,pct_ed_visits_covid,202442,202551,61,0.63,,,state,nssp
5367,ky,pct_ed_visits_covid,202442,202551,61,1.02,,,state,nssp
5368,la,pct_ed_visits_covid,202442,202551,61,0.42,,,state,nssp
5369,ma,pct_ed_visits_covid,202442,202551,61,0.81,,,state,nssp
5370,md,pct_ed_visits_covid,202442,202551,61,0.61,,,state,nssp
5371,me,pct_ed_visits_covid,202442,202551,61,1.18,,,state,nssp
5372,mi,pct_ed_visits_covid,202442,202551,61,0.85,,,state,nssp
5373,mn,pct_ed_visits_covid,202442,202551,61,1.09,,,state,nssp
5374,ms,pct_ed_visits_covid,202442,202551,61,0.49,,,state,nssp
5375,mt,pct_ed_visits_covid,202442,202551,61,1.37,,,state,nssp
5376,nc,pct_ed_visits_covid,202442,202551,61,0.69,,,state,nssp
5377,nd,pct_ed_visits_covid,202442,202551,61,0.66,,,state,nssp
5378,ne,pct_ed_visits_covid,202442,202551,61,0.54,,,state,nssp
5379,nh,pct_ed_visits_covid,202442,202551,61,1.12,,,state,nssp
5380,nj,pct_ed_visits_covid,202442,202551,61,0.46,,,state,nssp
5381,nm,pct_ed_visits_covid,202442,202551,61,1.29,,,state,nssp
5382,nv,pct_ed_visits_covid,202442,202551,61,0.46,,,state,nssp
5383,ny,pct_ed_visits_covid,202442,202551,61,0.58,,,state,nssp
5384,oh,pct_ed_visits_covid,202442,202551,61,0.64,,,state,nssp
5385,ok,pct_ed_visits_covid,202442,202551,61,0.66,,,state,nssp
5386,or,pct_ed_visits_covid,202442,202551,61,1.11,,,state,nssp
5387,pa,pct_ed_visits_covid,202442,202551,61,0.67,,,state,nssp
5388,ri,pct_ed_visits_covid,202442,202551,61,0.71,,,state,nssp
5389,sc,pct_ed_visits_covid,202442,202551,61,0.49,,,state,nssp
5390,sd,pct_ed_visits_covid,202442,202551,61,0.99,,,state,nssp
5391,tn,pct_ed_visits_covid,202442,202551,61,0.54,,,state,nssp
5392,tx,pct_ed_visits_covid,202442,202551,61,0.35,,,state,nssp
5393,ut,pct_ed_visits_covid,202442,202551,61,0.86,,,state,nssp
5394,va,pct_ed_visits_covid,202442,202551,61,0.65,,,state,nssp
5395,vt,pct_ed_visits_covid,202442,202551,61,1.29,,,state,nssp
5396,wa,pct_ed_visits_covid,202442,202551,61,0.97,,,state,nssp
5397,wi,pct_ed_visits_covid,202442,202551,61,0.95,,,state,nssp
5398,wv,pct_ed_visits_covid,202442,202551,61,1.12,,,state,nssp
5399,wy,pct_ed_visits_covid,202442,202551,61,0.0,,,state,nssp
5400,ak,pct_ed_visits_covid,202443,202551,60,0.78,,,state,nssp
5401,al,pct_ed_visits_covid,202443,202551,60,0.51,,,state,nssp
5402,ar,pct_ed_visits_covid,202443,202551,60,0.75,,,state,nssp
5403,az,pct_ed_visits_covid,202443,202551,60,1.13,,,state,nssp
5404,ca,pct_ed_visits_covid,202443,202551,60,0.39,,,state,nssp
5405,co,pct_ed_visits_covid,202443,202551,60,0.81,,,state,nssp
5406,ct,pct_ed_visits_covid,202443,202551,60,0.83,,,state,nssp
5407,dc,pct_ed_visits_covid,202443,202551,60,0.32,,,state,nssp
5408,de,pct_ed_visits_covid,202443,202551,60,0.63,,,state,nssp
5409,fl,pct_ed_visits_covid,202443,202551,60,0.4,,,state,nssp
5410,ga,pct_ed_visits_covid,202443,202551,60,0.33,,,state,nssp
5411,hi,pct_ed_visits_covid,202443,202551,60,0.57,,,state,nssp
5412,ia,pct_ed_visits_covid,202443,202551,60,0.59,,,state,nssp
5413,id,pct_ed_visits_covid,202443,202551,60,0.62,,,state,nssp
5414,il,pct_ed_visits_covid,202443,202551,60,0.62,,,state,nssp
5415,in,pct_ed_visits_covid,202443,202551,60,0.58,,,state,nssp
5416,ks,pct_ed_visits_covid,202443,202551,60,0.67,,,state,nssp
5417,ky,pct_ed_visits_covid,202443,202551,60,1.03,,,state,nssp
5418,la,pct_ed_visits_covid,202443,202551,60,0.43,,,state,nssp
5419,ma,pct_ed_visits_covid,202443,202551,60,0.76,,,state,nssp
5420,md,pct_ed_visits_covid,202443,202551,60,0.57,,,state,nssp
5421,me,pct_ed_visits_covid,202443,202551,60,1.22,,,state,nssp
5422,mi,pct_ed_visits_covid,202443,202551,60,0.89,,,state,nssp
5423,mn,pct_ed_visits_covid,202443,202551,60,0.94,,,state,nssp
5424,ms,pct_ed_visits_covid,202443,202551,60,0.54,,,state,nssp
5425,mt,pct_ed_visits_covid,202443,202551,60,1.26,,,state,nssp
5426,nc,pct_ed_visits_covid,202443,202551,60,0.64,,,state,nssp
5427,nd,pct_ed_visits_covid,202443,202551,60,0.57,,,state,nssp
5428,ne,pct_ed_visits_covid,202443,202551,60,0.5,,,state,nssp
5429,nh,pct_ed_visits_covid,202443,202551,60,0.95,,,state,nssp
5430,nj,pct_ed_visits_covid,202443,202551,60,0.48,,,state,nssp
5431,nm,pct_ed_visits_covid,202443,202551,60,1.21,,,state,nssp
5432,nv,pct_ed_visits_covid,202443,202551,60,0.49,,,state,nssp
5433,ny,pct_ed_visits_covid,202443,202551,60,0.52,,,state,nssp
5434,oh,pct_ed_visits_covid,202443,202551,60,0.68,,,state,nssp
5435,ok,pct_ed_visits_covid,202443,202551,60,0.51,,,state,nssp
5436,or,pct_ed_visits_covid,202443,202551,60,0.89,,,state,nssp
5437,pa,pct_ed_visits_covid,202443,202551,60,0.65,,,state,nssp
5438,ri,pct_ed_visits_covid,202443,202551,60,0.73,,,state,nssp
5439,sc,pct_ed_visits_covid,202443,202551,60,0.55,,,state,nssp
5440,sd,pct_ed_visits_covid,202443,202551,60,0.98,,,state,nssp
5441,tn,pct_ed_visits_covid,202443,202551,60,0.54,,,state,nssp
5442,tx,pct_ed_visits_covid,202443,202551,60,0.35,,,state,nssp
5443,ut,pct_ed_visits_covid,202443,202551,60,0.74,,,state,nssp
5444,va,pct_ed_visits_covid,202443,202551,60,0.6,,,state,nssp
5445,vt,pct_ed_visits_covid,202443,202551,60,0.95,,,state,nssp
5446,wa,pct_ed_visits_covid,202443,202551,60,0.82,,,state,nssp
5447,wi,pct_ed_visits_covid,202443,202551,60,0.85,,,state,nssp
5448,wv,pct_ed_visits_covid,202443,202551,60,0.94,,,state,nssp
5449,wy,pct_ed_visits_covid,202443,202551,60,0.0,,,state,nssp
5450,ak,pct_ed_visits_covid,202444,202551,59,0.48,,,state,nssp
5451,al,pct_ed_visits_covid,202444,202551,59,0.45,,,state,nssp
5452,ar,pct_ed_visits_covid,202444,202551,59,0.59,,,state,nssp
5453,az,pct_ed_visits_covid,202444,202551,59,1.16,,,state,nssp
5454,ca,pct_ed_visits_covid,202444,202551,59,0.37,,,state,nssp
5455,co,pct_ed_visits_covid,202444,202551,59,0.84,,,state,nssp
5456,ct,pct_ed_visits_covid,202444,202551,59,0.79,,,state,nssp
5457,dc,pct_ed_visits_covid,202444,202551,59,0.28,,,state,nssp
5458,de,pct_ed_visits_covid,202444,202551,59,0.52,,,state,nssp
5459,fl,pct_ed_visits_covid,202444,202551,59,0.35,,,state,nssp
5460,ga,pct_ed_visits_covid,202444,202551,59,0.31,,,state,nssp
5461,hi,pct_ed_visits_covid,202444,202551,59,0.55,,,state,nssp
5462,ia,pct_ed_visits_covid,202444,202551,59,0.59,,,state,nssp
5463,id,pct_ed_visits_covid,202444,202551,59,0.64,,,state,nssp
